id,valve_id,component_name,component_text,created_at,updated_at
4743,404,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
4744,404,TYPE,"GATE, BELLOWS SEAL",,
4745,405,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4746,405,BODY,"FORGED 9 CR - 1 MO; ASTM A182, GR F9",,
4747,405,BONNET,"WELDED, OS&Y",,
4748,405,DISC,SOLID,,
4749,405,ENDS,SOCKETWELD/SCREWED,,
4750,405,OPERATOR,HANDWHEEL,,
4751,405,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4752,405,PORT,REDUCED,,
4753,405,RATING,API CLASS 800,,
4754,405,SERVICE,CORROSIVE HYDROCARBONS AT 950F MAXIMUM DESIGN TEMPERATURE.,,
4755,405,STANDARD,API 602,,
4756,405,STEM,11 - 13% CR.,,
4757,405,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
4758,405,TYPE,"GATE, BELLOWS SEAL",,
4759,406,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4760,406,BODY,"FORGED 1 1/4 CR - 1/2 MO; ASTM A182, GR F11",,
4761,406,BONNET,"WELDED, OS&Y",,
4762,406,DISC,SOLID,,
4763,406,ENDS,SOCKETWELD,,
4764,406,OPERATOR,HANDWHEEL,,
4765,406,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4766,406,PORT,REDUCED,,
4767,406,RATING,API CLASS 800,,
4768,406,SERVICE,"CORROSIVE HYDROCARBONS AT 1000F, HYDROGEN AT 1025F MAXIMUM DESIGN TEMPERATURE.",,
4769,406,STANDARD,API 602,,
4770,406,STEM,11 - 13% CR.,,
4771,406,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
4772,406,TYPE,"GATE, BELLOWS SEAL",,
4773,407,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4774,407,BODY,"FORGED 1 1/4 CR - 1/2 MO; ASTM A182, GR F11",,
4775,407,BONNET,"WELDED, OS&Y",,
4776,407,DISC,SOLID,,
4777,407,ENDS,SOCKETWELD/SCREWED,,
4778,407,OPERATOR,HANDWHEEL,,
4779,407,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4780,407,PORT,REDUCED,,
4781,407,RATING,API CLASS 800,,
4782,407,SERVICE,"CORROSIVE HYDROCARBONS AT 1000F, HYDROGEN AT 1025F MAXIMUM DESIGN TEMPERATURE.",,
4783,407,STANDARD,API 602,,
4784,407,STEM,11 - 13% CR.,,
4785,407,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
4786,407,TYPE,"GATE, BELLOWS SEAL",,
4787,408,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4788,408,BODY,CARBON STEEL; ASTM A105,,
4789,408,BONNET,"WELDED, OS&Y",,
4790,408,DISC,SOLID,,
4791,408,ENDS,SOCKETWELD,,
4792,408,OPERATOR,HANDWHEEL,,
4793,408,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4794,408,PORT,REDUCED,,
4795,408,RATING,API CLASS 800,,
4796,408,STANDARD,API 602,,
4797,408,STEM,316 STAINLESS STEEL,,
4798,408,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL,CO CR-A HARDFACED",,
4799,408,TYPE,"GATE, BELLOWS SEAL",,
4800,409,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4801,409,BODY,CARBON STEEL; ASTM A105,,
4802,409,BONNET,"WELDED, OS&Y",,
4803,409,DISC,SOLID,,
4804,409,ENDS,SOCKETWELD/SCREWED,,
4805,409,OPERATOR,HANDWHEEL,,
4806,409,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4807,409,PORT,REDUCED,,
4808,409,RATING,API CLASS 800,,
4809,409,STANDARD,API 602,,
4810,409,STEM,316 STAINLESS STEEL,,
4811,409,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL,CO CR-A HARDFACED",,
4812,409,TYPE,"GATE, BELLOWS SEAL",,
4813,410,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4814,410,BODY,CARBON STEEL; ASTM A105,,
4815,410,BONNET,"WELDED, OS&Y",,
4816,410,DISC,SOLID,,
4817,410,ENDS,SOCKETWELD,,
4818,410,OPERATOR,HANDWHEEL,,
4819,410,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4820,410,PORT,REDUCED,,
4821,410,RATING,API CLASS 800,,
4822,410,STANDARD,API 602,,
4823,410,STEM,316 STAINLESS STEEL,,
4824,410,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL,CO CR-A HARDFACED",,
4825,410,TYPE,"GATE, BELLOWS SEAL",,
4826,411,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4827,411,BODY,CARBON STEEL; ASTM A105,,
4828,411,BONNET,"WELDED, OS&Y",,
4829,411,DISC,SOLID,,
4830,411,ENDS,SOCKETWELD/SCREWED,,
4831,411,OPERATOR,HANDWHEEL,,
4832,411,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4833,411,PORT,REDUCED,,
4834,411,RATING,API CLASS 800,,
4835,411,STANDARD,API 602,,
4836,411,STEM,316 STAINLESS STEEL,,
4837,411,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL,CO CR-A HARDFACED",,
4838,411,TYPE,"GATE, BELLOWS SEAL",,
4839,412,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4840,412,BODY,CARBON STEEL; ASTM A105,,
4841,412,BONNET,"BOLTED, OS&Y",,
4842,412,DISC,SOLID,,
4843,412,ENDS,SOCKETWELD,,
4844,412,OPERATOR,HANDWHEEL,,
4845,412,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4846,412,PORT,REDUCED,,
4847,412,RATING,API CLASS 800,,
4848,412,STANDARD,API 602,,
4849,412,STEM,11 - 13% CR.,,
4850,412,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
4851,412,TYPE,"GATE, BELLOWS SEAL",,
4852,413,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4853,413,BODY,CARBON STEEL; ASTM A105,,
4854,413,BONNET,"BOLTED, OS&Y",,
4855,413,DISC,SOLID,,
4856,413,ENDS,SOCKETWELD/SCREWED,,
4857,413,OPERATOR,HANDWHEEL,,
4858,413,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4859,413,PORT,REDUCED,,
4860,413,RATING,API CLASS 800,,
4861,413,STANDARD,API 602,,
4862,413,STEM,11 - 13% CR.,,
4863,413,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
4864,413,TYPE,"GATE, BELLOWS SEAL",,
4865,414,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4866,414,BODY,CARBON STEEL; ASTM A105,,
4867,414,BONNET,"BOLTED, OS&Y",,
4868,414,DISC,SOLID,,
4869,414,ENDS,SOCKETWELD,,
4870,414,OPERATOR,HANDWHEEL,,
4871,414,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4872,414,PORT,REDUCED,,
4873,414,RATING,API CLASS 800,,
4874,414,STANDARD,API 602,,
4875,414,STEM,316 STAINLESS STEEL,,
4876,414,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL,CO CR-A HARDFACED",,
4877,414,TYPE,"GATE, BELLOWS SEAL",,
4878,415,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4879,415,BODY,CARBON STEEL; ASTM A105,,
4880,415,BONNET,"BOLTED, OS&Y",,
4881,415,DISC,SOLID,,
4882,415,ENDS,SOCKETWELD/SCREWED,,
4883,415,OPERATOR,HANDWHEEL,,
4884,415,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4885,415,PORT,REDUCED,,
4886,415,RATING,API CLASS 800,,
4887,415,STANDARD,API 602,,
4888,415,STEM,316 STAINLESS STEEL,,
4889,415,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL,CO CR-A HARDFACED",,
4890,415,TYPE,"GATE, BELLOWS SEAL",,
4891,416,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4892,416,BODY,"FORGED STAINLESS STEEL; ASTM A182, GR F316L",,
4893,416,BONNET,"WELDED, OS&Y",,
4894,416,DISC,SOLID,,
4895,416,ENDS,SOCKETWELD,,
4896,416,OPERATOR,HANDWHEEL,,
4897,416,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4898,416,PORT,REDUCED,,
4899,416,RATING,API CLASS 800,,
4900,416,SERVICE,HYDROGEN AT 1100F MAXIMUM DESIGN TEMPERATURE.,,
4901,416,STANDARD,API 602,,
4902,416,STEM,316 STAINLESS STEEL,,
4903,416,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL,CO CR-A HARDFACED",,
4904,416,TYPE,"GATE, BELLOWS SEAL",,
4905,417,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4906,417,BODY,"FORGED STAINLESS STEEL; ASTM A182, GR F316L",,
4907,417,BONNET,"WELDED, OS&Y",,
4908,417,DISC,SOLID,,
4909,417,ENDS,SOCKETWELD/SCREWED,,
4910,417,OPERATOR,HANDWHEEL,,
4911,417,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4912,417,PORT,REDUCED,,
4913,417,RATING,API CLASS 800,,
4914,417,SERVICE,HYDROGEN AT 1100F MAXIMUM DESIGN TEMPERATURE.,,
4915,417,STANDARD,API 602,,
4916,417,STEM,316 STAINLESS STEEL,,
4917,417,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL,CO CR-A HARDFACED",,
4918,417,TYPE,"GATE, BELLOWS SEAL",,
4919,418,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4920,418,BODY,"FORGED STAINLESS STEEL; ASTM A182, GR F316L",,
4921,418,BONNET,"WELDED, OS&Y",,
4922,418,DISC,SOLID,,
4923,418,ENDS,SOCKETWELD,,
4924,418,OPERATOR,HANDWHEEL,,
4925,418,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4926,418,PORT,REDUCED,,
4927,418,RATING,API CLASS 800,,
4928,418,STANDARD,API 602,,
4929,418,STEM,316 STAINLESS STEEL,,
4930,418,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL,CO CR-A HARDFACED",,
4931,418,TYPE,"GATE, BELLOWS SEAL",,
4932,419,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4933,419,BODY,"FORGED STAINLESS STEEL; ASTM A182, GR F316L",,
4934,419,BONNET,"WELDED, OS&Y",,
4935,419,DISC,SOLID,,
4936,419,ENDS,SOCKETWELD/SCREWED,,
4937,419,OPERATOR,HANDWHEEL,,
4938,419,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4939,419,PORT,REDUCED,,
4940,419,RATING,API CLASS 800,,
4941,419,STANDARD,API 602,,
4942,419,STEM,316 STAINLESS STEEL,,
4943,419,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL,CO CR-A HARDFACED",,
4944,419,TYPE,"GATE, BELLOWS SEAL",,
4945,420,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4946,420,BODY,"FORGED 347 STAINLESS STEEL; ASTM A182, GR F347",,
4947,420,BONNET,"WELDED, OS&Y",,
4948,420,DISC,SOLID,,
4949,420,ENDS,SOCKETWELD,,
4950,420,OPERATOR,HANDWHEEL,,
4951,420,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4952,420,PORT,REDUCED,,
4953,420,RATING,API CLASS 800,,
4954,420,SERVICE,HYDROGEN AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
4955,420,STANDARD,API 602,,
4956,420,STEM,347 STAINLESS STEEL,,
4957,420,TRIM,"DISC: 347 STAINLESS STEEL, SEAT: 347 STAINLESS STEEL,CO CR-A HARDFACED",,
4958,420,TYPE,"GATE, BELLOWS SEAL",,
4959,421,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
4960,421,BODY,"FORGED 347 STAINLESS STEEL; ASTM A182, GR F347",,
4961,421,BONNET,"WELDED, OS&Y",,
4962,421,DISC,SOLID,,
4963,421,ENDS,SOCKETWELD/SCREWED,,
4964,421,OPERATOR,HANDWHEEL,,
4965,421,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4966,421,PORT,REDUCED,,
4967,421,RATING,API CLASS 800,,
4968,421,SERVICE,HYDROGEN AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
4969,421,STANDARD,API 602,,
4970,421,STEM,347 STAINLESS STEEL,,
4971,421,TRIM,"DISC: 347 STAINLESS STEEL, SEAT: 347 STAINLESS STEEL,CO CR-A HARDFACED",,
4972,421,TYPE,"GATE, BELLOWS SEAL",,
4973,422,BODY,"FORGED CARBON STEEL, ASTM A105",,
4974,422,BONNET,"WELDED, OS&Y",,
4975,422,DISC,"LOOSE, PLUG TYPE",,
4976,422,ENDS,SOCKETWELD,,
4977,422,OPERATOR,HANDWHEEL,,
4978,422,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4979,422,PORT,N/A,,
4980,422,RATING,API CLASS 800,,
4981,422,STANDARD,API 602,,
4982,422,STEM,11-13% CR.,,
4983,422,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
4984,422,TYPE,GLOBE,,
4985,423,BODY,FORGED CARBON STEEL; ASTM A105,,
4986,423,BONNET,"BOLTED, OS&Y",,
4987,423,DISC,"LOOSE, PLUG TYPE",,
4988,423,ENDS,SOCKETWELD,,
4989,423,OPERATOR,HANDWHEEL,,
4990,423,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
4991,423,PORT,N/A,,
4992,423,RATING,API CLASS 800,,
4993,423,STANDARD,API 602,,
4994,423,STEM,316 STAINLESS STEEL,,
4995,423,TRIM,"PLUG: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
4996,423,TYPE,GLOBE,,
4997,424,BODY,FORGED CARBON STEEL; ASTM A105,,
4998,424,BONNET,"BOLTED, OS&Y",,
4999,424,DISC,"LOOSE, PLUG TYPE",,
5000,424,ENDS,SOCKETWELD,,
5001,424,OPERATOR,HANDWHEEL,,
5002,424,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5003,424,PORT,N/A,,
5004,424,RATING,API CLASS 800,,
5005,424,STANDARD,API 602,,
5006,424,STEM,316 STAINLESS STEEL,,
5007,424,TRIM,"PLUG: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
5008,424,TYPE,GLOBE,,
5009,425,BODY,"FORGED CARBON STEEL, ASTM A105",,
5010,425,BONNET,"BOLTED, OS&Y",,
5011,425,DISC,"LOOSE, PLUG TYPE",,
5012,425,ENDS,SOCKETWELD,,
5013,425,OPERATOR,HANDWHEEL,,
5014,425,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5015,425,PORT,N/A,,
5016,425,RATING,API CLASS 800,,
5017,425,STANDARD,API 602,,
5018,425,STEM,11-13% CR.,,
5019,425,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
5020,425,TYPE,GLOBE,,
5021,426,BODY,"FORGED CARBON STEEL, ASTM A105",,
5022,426,BONNET,"WELDED, OS&Y",,
5023,426,DISC,"LOOSE, PLUG TYPE",,
5024,426,ENDS,THREADED,,
5025,426,OPERATOR,HANDWHEEL,,
5026,426,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5027,426,PORT,N/A,,
5028,426,RATING,API CLASS 800,,
5029,426,STANDARD,API 602,,
5030,426,STEM,11-13% CR.,,
5031,426,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
5032,426,TYPE,GLOBE,,
5033,427,BODY,FORGED CARBON STEEL; ASTM A105,,
5034,427,BONNET,"WELDED, OS&Y",,
5035,427,DISC,"LOOSE, PLUG TYPE",,
5036,427,ENDS,SOCKETWELD,,
5037,427,OPERATOR,HANDWHEEL,,
5038,427,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5039,427,PORT,N/A,,
5040,427,RATING,API CLASS 800,,
5041,427,STANDARD,API 602,,
5042,427,STEM,316 STAINLESS STEEL,,
5043,427,TRIM,"PLUG: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
5044,427,TYPE,GLOBE,,
5045,428,BODY,FORGED 1-1/4 CR - 1/2 MO; ASTM A182 GR. F11,,
5046,428,BONNET,"WELDED, OS&Y",,
5047,428,DISC,"LOOSE, PLUG TYPE",,
5048,428,ENDS,SOCKETWELD,,
5049,428,OPERATOR,HANDWHEEL,,
5050,428,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5051,428,PORT,N/A,,
5052,428,RATING,API CLASS 800,,
5053,428,SERVICE,SUPERHEATED STEAM AT 1050F MAXIMUM DESIGN TEMPERATURE.,,
5054,428,STANDARD,API 602,,
5055,428,STEM,11-13% CR.,,
5056,428,TRIM,"PLUG: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED",,
5057,428,TYPE,GLOBE,,
5058,429,BODY,"FORGED 5 CR - 1/2 MO; ASTM A182, GR. F5",,
5059,429,BONNET,"BOLTED, OS&Y",,
5060,429,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
5061,429,DISC,"LOOSE, PLUG TYPE",,
5062,429,ENDS,SOCKETWELD,,
5063,429,OPERATOR,HANDWHEEL,,
5064,429,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5065,429,PORT,N/A,,
5066,429,RATING,API CLASS 800,,
5067,429,SERVICE,CORROSIVE HYDROCARBONS AT 1000F MAXIMUM DESIGN TEMPERATURE,,
5068,429,STANDARD,API 602,,
5069,429,STEM,11-13% CR.,,
5070,429,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
5071,429,TYPE,GLOBE,,
5072,430,BODY,"FORGED 9 CR - 1 MO; ASTM A182, GR. F9",,
5073,430,BONNET,"BOLTED, OS&Y",,
5074,430,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
5075,430,DISC,"LOOSE, PLUG TYPE",,
5076,430,ENDS,SOCKETWELD,,
5077,430,OPERATOR,HANDWHEEL,,
5078,430,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5079,430,PORT,N/A,,
5080,430,RATING,API CLASS 800,,
5081,430,SERVICE,CORROSIVE HYDROCARBONS AT 950F MAXIMUM DESIGN TEMPERATURE,,
5082,430,STANDARD,API 602,,
5083,430,STEM,11-13% CR.,,
5084,430,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
5085,430,TYPE,GLOBE,,
5086,431,BODY,"FORGED 1-1/4 CR - 1/2 MO; ASTM A182, GR. F11",,
5087,431,BONNET,"BOLTED, OS&Y",,
5088,431,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
5089,431,DISC,"LOOSE, PLUG",,
5090,431,ENDS,SOCKETWELD,,
5091,431,OPERATOR,HANDWHEEL,,
5092,431,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5093,431,PORT,N/A,,
5094,431,RATING,API CLASS 800,,
5095,431,SERVICE,"CORROSIVE HYDROCARBONS AT 1000F, HYDROGEN AT 1025F MAXIMUM DESIGN TEMPERATURE.",,
5096,431,STANDARD,API 602,,
5097,431,STEM,11-13% CR.,,
5098,431,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
5099,431,TYPE,GLOBE,,
5100,432,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
5101,432,BODY,"FORGED 347 STAINLESS STEEL; ASTM A182, GR. F347",,
5102,432,BONNET,"WELDED, OS&Y",,
5103,432,DISC,PLUG TYPE,,
5104,432,ENDS,SOCKETWELD,,
5105,432,OPERATOR,HANDWHEEL,,
5106,432,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5107,432,PORT,NA,,
5108,432,RATING,API CLASS 800,,
5109,432,SERVICE,HYDROGEN AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
5110,432,STANDARD,API 602,,
5111,432,STEM,347 STAINLESS STEEL,,
5112,432,TRIM,"PLUG: 347 STAINLESS STEEL, SEAT: 347 STAINLESS STEEL,CO CR-A HARDFACED",,
5113,432,TYPE,"GLOBE, BELLOWS SEAL",,
5114,433,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
5115,433,BODY,"FORGED 9 CR - 1 MO; ASTM A182, GR. F9",,
5116,433,BONNET,"WELDED, OS&Y",,
5117,433,DISC,PLUG TYPE,,
5118,433,ENDS,SOCKETWELD,,
5119,433,OPERATOR,HANDWHEEL,,
5120,433,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5121,433,PORT,NA,,
5122,433,RATING,API CLASS 800,,
5123,433,STANDARD,API 602,,
5124,433,STEM,11 - 13% CR.,,
5125,433,TRIM,"PLUG: 11 - 13% CR., SEAT: 11 - 13% CR.,CO CR-A HARDFACED",,
5126,433,TYPE,"GLOBE, BELLOWS SEAL",,
5127,434,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
5128,434,BODY,"FORGED 1 1/4 CR - 1/2 MO; ASTM A182, GR. F11",,
5129,434,BONNET,"WELDED, OS&Y",,
5130,434,DISC,PLUG TYPE,,
5131,434,ENDS,SOCKETWELD,,
5132,434,OPERATOR,HANDWHEEL,,
5133,434,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5134,434,PORT,NA,,
5135,434,RATING,API CLASS 800,,
5136,434,SERVICE,"CORROSIVE HYDROCARBONS AT 1000F, HYDROGEN AT 1025F MAXIMUM DESIGN TEMPERATURE.",,
5137,434,STANDARD,API 602,,
5138,434,STEM,11 - 13% CR.,,
5139,434,TRIM,"PLUG: 11 - 13% CR., SEAT: 11 - 13% CR.,CO CR-A HARDFACED",,
5140,434,TYPE,"GLOBE, BELLOWS SEAL",,
5141,435,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
5142,435,BODY,"FORGED STAINLESS STEEL; ASTM A182, GR F316L",,
5143,435,BONNET,"WELDED, OS&Y",,
5144,435,DISC,PLUG TYPE,,
5145,435,ENDS,SOCKETWELD,,
5146,435,OPERATOR,HANDWHEEL,,
5147,435,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
5148,435,PORT,NA,,
5149,435,RATING,API CLASS 800,,
5150,435,SERVICE,HYDROGEN AT 1100F MAXIMUM DESIGN TEMPERATURE.,,
5151,435,STANDARD,API 602,,
5152,435,STEM,316 STAINLESS STEEL,,
