Class_Code,Rev_Date,Piping_Comp_Name,Rev_Desc,Last_Updt_Id,Last_Updt_Date
DAH ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
DAH ,20071015,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"": CUT PER WESTBROOK MANUFACTURING DWG# 03061-4.",LOOMT0  ,2007-10-15
DAH ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
DAH ,20071024,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKETWELD/SCREWED API 602, V08010: Changed note from 174 to 5",LOOMT0  ,2007-10-24
DAH ,20071025,,"ERASED - ""150# SUPERHEATED STEAM, CONDENSATE, BFW, BLOWDOWN (LAR ONLY)"" FROM SERVICE DESCRIPTION",HEDSTX  ,2007-10-25
DAH ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
DAH ,20071029,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKETWELD/SCREWED API 602, V08010 to  Changed note from ",LOOMT0  ,2007-10-29
DAI ,19970109,PIPE                                                                                                ,"Changed A53 and API 5L to A106. Added ""TYPE E"" to welded galvanized steel pipe.",PCSSME  ,1997-1-9
DAI ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAI ,20021120,GASKETS                                                                                             ,REPLACED GUYLON GASKETS WITH KLINGER-TOP CHEM 2000. R.F.,COBBS2  ,2002-11-20
DAI ,20071015,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 03061-4.",LOOMT0  ,2007-10-15
DAI ,20080421,,"ADDED THE FOLLOWING NOTES:  CHEMICAL CLEANING PROCEDURE FOR CARBON STEEL AND LOW ALLOY VALVES TO 9CR  1. DISASSEMBLE AND INSPECT THE VALVE INITIALLY SO THAT IT CAN BE DIPPED AND ALL OF THE CLEANING SOLUTIONS REMOVED ENTIRELY, ALSO ANY VISIBLE DIRT/ GREASE SHOULD BE SWABBED OUT WITH A CLEANING RAG AT THIS TIME.  2. PLACE THE VALVE PIECES IN THE CLEANING CABINET IN THE MACHINE SHOP FOR DEGREASING ITEMS. THEY SHOULD BE CYCLED THROUGH THE CLEANING MACHINE WITH A SOAP OR DETERGENT ADDED. AT THE END OF THE CYCLE, THE VALVE SHOULD BE CLEAN SO THAT THERE IS NO RESIDUE OF ANY OIL WHEN USING WHITE LIGHT ILLUMINATION AND WITHOUT MAGNIFICATION WITH 20/20 VISION. IF THE VALVE IS NOT SUFFICIENTLY CLEAN, REPEAT THE CYCLE. AFTER THE SOAP CYCLE, RINSE ALL PARTS WITH CLEAN HOT WATER OR AS HOT CONDENSATE AND THEN QUICKLY DRY WITH AIR THAT HAS NO OIL ADDITION SUCH AS BREATHING AIR OR NITROGEN. ANY TRACES OF OIL RESIDUE THAT ARE NOT REMOVABLE THIS WAY NEED TO BE REMOVED WITH A PRODUCT SUCH AS CRC ELECTRAKLEEN. MAKE CERTAIN THE ARTICLE IS DRY AND IT SHOULD BE READY TO INSTALL. IF THERE IS RUST PROCEED TO STEP 3.  3. A SOLUTION OF EITHER 10 VOL % HYDROCHLORIC ACID OR 10 WT% CITRIC ACID SHALL BE MADE UP (1 GALLON ACID TO 9 GALLONS OF WATER FOR THE HCL OR 10 POUNDS OF CITRIC ACID TO 90 POUNDS OF WATER). ALSO, PREPARE INHIBITOR SOLUTION CONSISTING OF 1/2 PINT OF RODINE 95 TO THE APPROX 10 GALLONS OF SOLUTION. THE SOLUTION NEEDS TO BE MADE UP WITH 140F WATER IF HCL IS USED OR 170F WATER IF CITRIC ACID IS USED. USE A PLASTIC CONTAINER THAT IS SUFFICIENTLY STRONG AND ABLE TO MIX AND HANDLE THESE SOLUTIONS, SUCH AS A PLASTIC BARREL OF HIGH DENSITY POLYETHYLENE.  4. SOAK THE VALVE IN THE SOLUTION FOR 2-3 HOURS, REMOVE AND RINSE OFF TO CHECK FOR CLEAN. IF IT IS NOT CLEAN, MAKE NEW SOLUTION AND RESOAK. WHEN FINALLY CLEAN, PROCEED TO NEUTRALIZATION STEP 5.  5. USE ANOTHER CONTAINER TO PUT IN 100 POUNDS OR 10 GALLONS OF 160F WATER AND ADD 1-1.5 POUNDS OF SODA ASH, MIX THIS SOLUTION AND THEN SOAK THE VALVE IN THIS FOR ABOUT A HALF HOUR. REMOVE AND RINSE WITH CONDENSATE OR HOT WATER, THEN DRY WITH CLEAN BREATHING AIR AND PLACE THE VALVE IN A BAG WITH DESSICANT OR DRY PLACE SO NO FLASH RUST OCCURS UNTIL USE. ",LOOMT0  ,2008-4-21
DAI ,20080422,,"SPECIAL NOTE: EDITED FOLLOWING NOTES TO READ- E.  USE TEFLON TAPE FOR THREADED JOINTS.  DO NOT USE THREAD COMPOUND.  F.  FOR TEMPERATURES BELOW -20F, USE MONEL PIPING. BOLTING SHALL BE 304SS STUD BOLTS, ASTM A320 GRADE 8 WITH ASTM 194 GRADE 8 NUTS. ",LOOMT0  ,2008-4-22
DAI ,20090211,FLANGES                                                                                             ,added note #493,LOOMT0  ,2009-2-11
DAI ,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 80 BORE:  #493",LOOMT0  ,2009-2-13
DAJ ,19970109,PIPE                                                                                                ,"Changed A53 and API 5L to A106. Added ""TYPE E"" to welded galvanized steel pipe.",PCSSME  ,1997-1-9
DAJ ,19970116,GASKETS                                                                                             ,"Deleted the words ""(For CP only)"" on flexible graphite gasket description.",PCSSME  ,1997-1-16
DAJ ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAJ ,20021017,GASKETS                                                                                             ,"REMOVED ASBESTOS ENTRY FROM GASKET. R.F.  ADDED LAMON'S VENDOR REFERENCE. R.F.",COBBS2  ,2002-10-17
DAJ ,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screws from the description.,THOM1J  ,2004-12-8
DAJ ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
DAJ ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"": CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
DAJ ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 130' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
DAJ ,20090211,FLANGES                                                                                             ,added note #494,LOOMT0  ,2009-2-11
DAP ,19970109,PIPE                                                                                                ,Changed SA53 to SA106. ,PCSSME  ,1997-1-9
DAP ,19970714,GATE VALVES                                                                                         ,Added Special Note.,PCSSME  ,1997-7-14
DAP ,19970908,STOP VALVES                                                                                         ,Added continuous and intermittent blowdown valves.  ,PCSSME  ,1997-12-2
DAP ,19971202,FITTINGS                                                                                            ,Added Note 169.,PCSSME  ,1997-12-2
DAP ,19971202,GASKETS                                                                                             ,Added JM Clipper Elastagraph. Added Note 169 to spiral wound gasket.,PCSSME  ,1997-12-2
DAP ,19971203,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-12-3
DAP ,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
DAP ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
DAP ,20021017,GASKETS                                                                                             ,"ADDED LAMON'S VENDOR REFERENCE. R.F.  REMOVED ASBESTOS ENTRY FROM GASKET. R.F.",COBBS2  ,2002-10-17
DAP ,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screws from the description.,THOM1J  ,2004-12-8
DAP ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
DAP ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
DAP ,20071016,PLUGS                                                                                               ,"Added to 1/2-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG# 030601-4",LOOMT0  ,2007-10-16
DAP ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
