Valve_No,Valve_Note,Valve_Manuf_Remarks,Last_Updt_Id,Last_Updt_Date
V08455,ALL CASTINGS SHALL HAVE A FERRITE NUMBER IN THE RANGE OF 3 TO 10 (FN). DEPOSITED WELD METAL FOR ALL WELDS IN CAST MATERIALS SHALL HAVE A FERRITE NUMBER IN THE RANGE OF 3 TO 10.  ,,PCSSME  ,1999-7-21
V08457,1. ALL CASTINGS SHALL HAVE A FERRITE NUMBER IN THE RANGE OF 3 TO 10 (FN). DEPOSITED WELD METAL FOR ALL WELDS IN CAST MATERIALS SHALL HAVE A FERRITE NUMBER IN THE RANGE OF 3 TO 10.  2. THE SOCKETWELD END SHALL BE ON THE VALVE PORT THAT SUPPLIES HIGH PRESSURE TO THE UNDERSIDE OF THE PLUG WHEN THE VALVE IS CLOSED.,,PCSSME  ,1999-7-21
V08460,"VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.",,PCSSME  ,1999-1-5
V08461,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1999-1-5
V08462,"VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.",,PCSSME  ,1999-1-5
V08463,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1999-1-5
V08465,"1.  VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2.  VALVES SHALL COMPLY WITH NACE MR0103.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",,MARTD6  ,2007-12-3
V08466,"1.  VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2.  VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.   3.  PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,MARTD6  ,2007-12-3
V08467,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2. VALVES SHALL COMPLY WITH NACE MR-01-75, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS. NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.  3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1999-1-5
V08468,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2. VALVES SHALL COMPLY WITH NACE MR-01-75. NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",,PCSSME  ,1999-1-5
V08470,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1999-1-5
V08471,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1999-1-5
V08480,,,PCSSME  ,1999-7-7
V08481,,,PCSSME  ,1999-7-7
V08482,,,PCSSME  ,1999-4-22
V08483,,,PCSSME  ,1999-4-22
V08484,,,PCSSME  ,1999-4-22
V08485,1. ALL VALVE MATERIALS SHALL MEET ASME REQUIREMENTS.  2. VALVE COMPONENT DESCRIPTION TAKEN FROM VALVE NO. V08400 WITH MATERIALS LISTED MODIFIED TO ASME DESIGNATIONS., ,THOM1J  ,2005-1-26
V08486,,,PCSSME  ,1999-4-22
V08487,,,PCSSME  ,1999-4-22
V08488,,,PCSSME  ,1999-4-22
V08489,,,PCSSME  ,1999-4-22
V08490,,,PCSSME  ,1999-4-22
V08491,,,PCSSME  ,1999-4-22
V08492,,,PCSSME  ,1999-4-22
V08493,,,PCSSME  ,1999-4-22
V08494,,,PCSSME  ,1999-4-22
V08500,None,,PCSSME  ,1999-1-5
V08501,None,,PCSSME  ,1999-1-5
V08502,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",,MARTD6  ,2007-12-3
V08503,None,,PCSSME  ,1999-1-5
V08504,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",(1) SPRING LOADED,MARTD6  ,2007-12-3
V08520,None,,PCSSME  ,1999-1-5
V08530,None,,PCSSME  ,1999-1-5
V08540,None,,PCSSME  ,1999-1-5
V08550,,,PCSSME  ,1999-7-8
V08551,,,PCSSME  ,1999-4-22
V08552,,,PCSSME  ,1999-4-22
V08553,,,PCSSME  ,1999-4-22
V08554,,,PCSSME  ,1999-4-22
V08555,1. ALL VALVE MATERIALS SHALL MEET ASME REQUIREMENTS.  2. VALVE COMPONENT DESCRIPTION TAKEN FROM VALVE NO. V08500 WITH MATERIALS LISTED MODIFIED TO ASME DESIGNATIONS., ,THOM1J  ,2005-1-27
V08556,,,PCSSME  ,1999-4-22
V08557,,,PCSSME  ,1999-4-22
V08558,,,PCSSME  ,1999-4-22
V08559,,,PCSSME  ,1999-4-22
V08560,,,PCSSME  ,1999-4-22
V08561,,,PCSSME  ,1999-5-4
V08562,,,PCSSME  ,1999-5-4
V08563,,,PCSSME  ,1999-5-4
V08564,,,PCSSME  ,1999-5-4
V09000,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09001,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09002,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09003,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,MARTD6  ,2007-12-3
V09004,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09005,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09006,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,MARTD6  ,2007-12-3
V09007,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09008,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09009,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09011,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09012,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09020,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09021,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09022,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09023,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,MARTD6  ,2007-12-3
V09024,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09025,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09030,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & APPENDIX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,HEDSTX  ,2008-8-6
V09035,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,HEDSTX  ,2008-3-3
V09037,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS.  ADDITIONALLY, ALL ACCESIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS. ",,LOOMT0  ,2007-11-8
V09038,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS.  ADDITIONALLY, ALL ACCESIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS. ",,LOOMT0  ,2007-11-8
V09039,"1. RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS.  ADDITIONALLY, ALL ACCESIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.  2. FOR REFERENCE USE ONLY. DO NOT USE THIS VALVE SHEET FOR NEW VALVES. USE V15084 INSTEAD. THIS VALVE SHEET WAS CREATED BY JACOBS ENGINEERING FOR #2 DIESEL PROJECT PIPE CLASS GJ. ORIGINAL CONSTRUCTION OF #2 DIESEL UNIT MAY HAVE INCLUDED VALVES PER THIS VALVE SHEET.  ",FOR REFERENCE USE ONLY. DO NOT USE THIS VALVE SHEET FOR NEW VALVES. USE V15084 INSTEAD. THIS VALVE SHEET CREATED FOR PIPE CLASS GJ. ORIGINAL CONSTRUCTION OF #2 DIESEL UNIT MAY HAVE INCLUDED VALVES PER THIS VALVE SHEET.,MARTD6  ,2007-11-13
V09040,"1. RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, APPENDIX I.  ADDITIONALLY, ALL ACCESIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER APPENDIX III. ULTRASONIC EXAMINATION PER ANNEX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.   ",  IF LISTED FOR #2 DIESEL GJ SPEC- USE V15084 INSTEAD.,HEDSTX  ,2008-2-15
V09041,"1. RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, APPENDIX I.  ADDITIONALLY, ALL ACCESIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER APPENDIX III. ULTRASONIC EXAMINATION PER ANNEX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.   ", ,HEDSTX  ,2008-2-15
V09400,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V09401,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09402,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V09403,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",,MARTD6  ,2007-12-3
V09404,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V09405,None,,PCSSME  ,1999-7-19
V09406,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V09407,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,MARTD6  ,2007-12-3
V09408,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09409,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09410,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09411,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V09416,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & APPENDIX I, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER APPENDIX II. ULTRASONIC EXAMINATION PER APPENDIX IV MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,HEDSTX  ,2008-8-6
V09418,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,THOM1J  ,2004-12-9
V09420,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V09422,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V09423,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",,MARTD6  ,2007-12-3
V09424,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
V09425,None,,PCSSME  ,1999-7-19
V09426,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1999-7-19
